,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
2456,2456,Planetbase,"May 3, 2017",Xbox One,70,/game/xbox-one/planetbase,tbd,https://www.metacritic.com/game/xbox-one/planetbase,,,
2457,2457,Mr. Shifty,"April 13, 2017",PC,70,/game/pc/mr-shifty,6.3,https://www.metacritic.com/game/pc/mr-shifty,,,
2458,2458,The Fidelio Incident,"May 23, 2017",PC,69,/game/pc/the-fidelio-incident,6.1,https://www.metacritic.com/game/pc/the-fidelio-incident,,,
2459,2459,Archangel,"July 18, 2017",PlayStation 4,69,/game/playstation-4/archangel,7.0,https://www.metacritic.com/game/playstation-4/archangel,,,
2460,2460,Korix,"March 29, 2017",PlayStation 4,69,/game/playstation-4/korix,7.0,https://www.metacritic.com/game/playstation-4/korix,,,
2461,2461,Absolver,"August 29, 2017",PlayStation 4,69,/game/playstation-4/absolver,5.5,https://www.metacritic.com/game/playstation-4/absolver,,,
2462,2462,Ride 2,"February 14, 2017",PlayStation 4,69,/game/playstation-4/ride-2,6.1,https://www.metacritic.com/game/playstation-4/ride-2,,,
2463,2463,"Warhammer 40,000: Sanctus Reach","January 19, 2017",PC,69,/game/pc/warhammer-40000-sanctus-reach,7.3,https://www.metacritic.com/game/pc/warhammer-40000-sanctus-reach,,,
2464,2464,Tom Clancy's Ghost Recon: Wildlands,"March 6, 2017",PC,69,/game/pc/tom-clancys-ghost-recon-wildlands,6.3,https://www.metacritic.com/game/pc/tom-clancys-ghost-recon-wildlands,,,
2465,2465,The Sun and Moon,"January 27, 2017",Xbox One,69,/game/xbox-one/the-sun-and-moon,tbd,https://www.metacritic.com/game/xbox-one/the-sun-and-moon,,,
2466,2466,The Golf Club 2,"June 27, 2017",Xbox One,69,/game/xbox-one/the-golf-club-2,5.7,https://www.metacritic.com/game/xbox-one/the-golf-club-2,,,
2467,2467,AER: Memories of Old,"October 25, 2017",PC,69,/game/pc/aer-memories-of-old,6.7,https://www.metacritic.com/game/pc/aer-memories-of-old,,,
2468,2468,DOOM VFR,"November 30, 2017",PC,69,/game/pc/doom-vfr,8.0,https://www.metacritic.com/game/pc/doom-vfr,,,
2469,2469,DESYNC,"February 28, 2017",PC,69,/game/pc/desync,7.7,https://www.metacritic.com/game/pc/desync,,,
2470,2470,Fate/Extella: The Umbral Star,"July 25, 2017",Switch,69,/game/switch/fateextella-the-umbral-star,7.0,https://www.metacritic.com/game/switch/fateextella-the-umbral-star,,,
2471,2471,Uno,"November 7, 2017",Switch,69,/game/switch/uno,6.4,https://www.metacritic.com/game/switch/uno,,,
2472,2472,De Mambo,"July 13, 2017",Switch,69,/game/switch/de-mambo,6.7,https://www.metacritic.com/game/switch/de-mambo,,,
2473,2473,The Signal From Tolva,"April 10, 2017",PC,69,/game/pc/the-signal-from-tolva,5.7,https://www.metacritic.com/game/pc/the-signal-from-tolva,,,
2474,2474,Knack 2,"September 5, 2017",PlayStation 4,69,/game/playstation-4/knack-2,7.7,https://www.metacritic.com/game/playstation-4/knack-2,,,
2475,2475,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law,"March 28, 2017",PlayStation 4,69,/game/playstation-4/the-walking-dead-the-telltale-series---a-new-frontier-episode-3-above-the-law,4.7,https://www.metacritic.com/game/playstation-4/the-walking-dead-the-telltale-series---a-new-frontier-episode-3-above-the-law,,,
2476,2476,Kirby's Blowout Blast,"July 6, 2017",3DS,69,/game/3ds/kirbys-blowout-blast,7.1,https://www.metacritic.com/game/3ds/kirbys-blowout-blast,,,
2477,2477,Fire Emblem Warriors,"October 20, 2017",3DS,69,/game/3ds/fire-emblem-warriors,8.0,https://www.metacritic.com/game/3ds/fire-emblem-warriors,,,
2478,2478,Hey! Pikmin,"July 28, 2017",3DS,69,/game/3ds/hey!-pikmin,6.8,https://www.metacritic.com/game/3ds/hey!-pikmin,,,
2479,2479,.hack//G.U. Last Recode,"November 3, 2017",PC,69,/game/pc/hackgu-last-recode,8.0,https://www.metacritic.com/game/pc/hackgu-last-recode,,,
2480,2480,LEGO Worlds,"March 7, 2017",Xbox One,69,/game/xbox-one/lego-worlds,6.6,https://www.metacritic.com/game/xbox-one/lego-worlds,,,
2481,2481,Shift Happens,"February 22, 2017",Xbox One,69,/game/xbox-one/shift-happens,tbd,https://www.metacritic.com/game/xbox-one/shift-happens,,,
2482,2482,Snake Pass,"March 28, 2017",PlayStation 4,69,/game/playstation-4/snake-pass,6.5,https://www.metacritic.com/game/playstation-4/snake-pass,,,
2483,2483,ARK: Survival Evolved,"August 29, 2017",PlayStation 4,69,/game/playstation-4/ark-survival-evolved,4.5,https://www.metacritic.com/game/playstation-4/ark-survival-evolved,,,
2484,2484,It's Quiz Time,"November 28, 2017",PlayStation 4,69,/game/playstation-4/its-quiz-time,6.8,https://www.metacritic.com/game/playstation-4/its-quiz-time,,,
2485,2485,Marvel vs. Capcom: Infinite,"September 19, 2017",PC,69,/game/pc/marvel-vs-capcom-infinite,5.3,https://www.metacritic.com/game/pc/marvel-vs-capcom-infinite,,,
2486,2486,Gang Beasts,"December 12, 2017",PlayStation 4,68,/game/playstation-4/gang-beasts,6.7,https://www.metacritic.com/game/playstation-4/gang-beasts,,,
2487,2487,Tiny Metal,"December 21, 2017",PC,68,/game/pc/tiny-metal,3.8,https://www.metacritic.com/game/pc/tiny-metal,,,
2488,2488,Agents of Mayhem,"August 15, 2017",PC,68,/game/pc/agents-of-mayhem,5.4,https://www.metacritic.com/game/pc/agents-of-mayhem,,,
2489,2489,Starblood Arena,"April 11, 2017",PlayStation 4,68,/game/playstation-4/starblood-arena,7.2,https://www.metacritic.com/game/playstation-4/starblood-arena,,,
2490,2490,Rush: A Disney / Pixar Adventure,"October 31, 2017",Xbox One,68,/game/xbox-one/rush-a-disney-pixar-adventure,5.3,https://www.metacritic.com/game/xbox-one/rush-a-disney-pixar-adventure,,,
2491,2491,Dark Arcana: The Carnival,"March 17, 2017",Xbox One,68,/game/xbox-one/dark-arcana-the-carnival,tbd,https://www.metacritic.com/game/xbox-one/dark-arcana-the-carnival,,,
2492,2492,One Piece: Unlimited World Red - Deluxe Edition,"August 25, 2017",PlayStation 4,68,/game/playstation-4/one-piece-unlimited-world-red---deluxe-edition,5.9,https://www.metacritic.com/game/playstation-4/one-piece-unlimited-world-red---deluxe-edition,,,
2493,2493,Black The Fall,"July 11, 2017",Xbox One,68,/game/xbox-one/black-the-fall,6.5,https://www.metacritic.com/game/xbox-one/black-the-fall,,,
2494,2494,Utawarerumono: Mask of Deception,"May 23, 2017",PlayStation 4,68,/game/playstation-4/utawarerumono-mask-of-deception,7.5,https://www.metacritic.com/game/playstation-4/utawarerumono-mask-of-deception,,,
2495,2495,Gundam Versus,"September 29, 2017",PlayStation 4,68,/game/playstation-4/gundam-versus,6.4,https://www.metacritic.com/game/playstation-4/gundam-versus,,,
2496,2496,Seven: The Days Long Gone,"December 1, 2017",PC,68,/game/pc/seven-the-days-long-gone,7.4,https://www.metacritic.com/game/pc/seven-the-days-long-gone,,,
2497,2497,Shiness: The Lightning Kingdom,"April 18, 2017",PC,68,/game/pc/shiness-the-lightning-kingdom,7.4,https://www.metacritic.com/game/pc/shiness-the-lightning-kingdom,,,
2498,2498,Star Wars Battlefront II,"November 14, 2017",PlayStation 4,68,/game/playstation-4/star-wars-battlefront-ii,1.4,https://www.metacritic.com/game/playstation-4/star-wars-battlefront-ii,,,
2499,2499,MotoGP 17,"July 11, 2017",PlayStation 4,68,/game/playstation-4/motogp-17,4.4,https://www.metacritic.com/game/playstation-4/motogp-17,,,
2500,2500,Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',"November 7, 2017",PC,68,/game/pc/marvels-guardians-of-the-galaxy---episode-5-dont-stop-believin,7.6,https://www.metacritic.com/game/pc/marvels-guardians-of-the-galaxy---episode-5-dont-stop-believin,,,
2501,2501,Outcast: Second Contact,"November 14, 2017",PC,68,/game/pc/outcast-second-contact,7.4,https://www.metacritic.com/game/pc/outcast-second-contact,,,
2502,2502,Skylar & Plux: Adventure on Clover Island,"May 19, 2017",PC,68,/game/pc/skylar-plux-adventure-on-clover-island,6.7,https://www.metacritic.com/game/pc/skylar-plux-adventure-on-clover-island,,,
2503,2503,Yooka-Laylee,"April 11, 2017",PlayStation 4,68,/game/playstation-4/yooka-laylee,6.2,https://www.metacritic.com/game/playstation-4/yooka-laylee,,,
2504,2504,NBA Playgrounds,"May 9, 2017",PlayStation 4,68,/game/playstation-4/nba-playgrounds,6.4,https://www.metacritic.com/game/playstation-4/nba-playgrounds,,,
2505,2505,FIFA 18,"September 29, 2017",Switch,68,/game/switch/fifa-18,6.0,https://www.metacritic.com/game/switch/fifa-18,,,
2506,2506,One Piece: Unlimited World Red - Deluxe Edition,"September 29, 2017",Switch,68,/game/switch/one-piece-unlimited-world-red---deluxe-edition,7.2,https://www.metacritic.com/game/switch/one-piece-unlimited-world-red---deluxe-edition,,,
2507,2507,Blitzkrieg 3,"June 2, 2017",PC,68,/game/pc/blitzkrieg-3,3.8,https://www.metacritic.com/game/pc/blitzkrieg-3,,,
2508,2508,Light Tracer,"September 26, 2017",PlayStation 4,68,/game/playstation-4/light-tracer,6.3,https://www.metacritic.com/game/playstation-4/light-tracer,,,
2509,2509,911 Operator,"February 24, 2017",PC,68,/game/pc/911-operator,7.1,https://www.metacritic.com/game/pc/911-operator,,,
2510,2510,iO,"February 14, 2017",PlayStation 4,68,/game/playstation-4/io,tbd,https://www.metacritic.com/game/playstation-4/io,,,
2511,2511,The Long Journey Home,"May 30, 2017",PC,68,/game/pc/the-long-journey-home,7.3,https://www.metacritic.com/game/pc/the-long-journey-home,,,
2512,2512,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,"October 10, 2017",PlayStation 4,68,/game/playstation-4/marvels-guardians-of-the-galaxy---episode-4-who-needs-you,6.7,https://www.metacritic.com/game/playstation-4/marvels-guardians-of-the-galaxy---episode-4-who-needs-you,,,
2513,2513,iO,"February 14, 2017",Xbox One,68,/game/xbox-one/io,tbd,https://www.metacritic.com/game/xbox-one/io,,,
2514,2514,Super Beat Sports,"November 2, 2017",Switch,68,/game/switch/super-beat-sports,7.1,https://www.metacritic.com/game/switch/super-beat-sports,,,
2515,2515,Marvel Heroes Omega,"June 30, 2017",Xbox One,68,/game/xbox-one/marvel-heroes-omega,7.4,https://www.metacritic.com/game/xbox-one/marvel-heroes-omega,,,
2516,2516,Minecraft: Story Mode Season Two - Episode 1: Hero in Residence,"July 11, 2017",PlayStation 4,68,/game/playstation-4/minecraft-story-mode-season-two---episode-1-hero-in-residence,5.2,https://www.metacritic.com/game/playstation-4/minecraft-story-mode-season-two---episode-1-hero-in-residence,,,
2517,2517,Outlast 2,"April 24, 2017",PlayStation 4,68,/game/playstation-4/outlast-2,6.9,https://www.metacritic.com/game/playstation-4/outlast-2,,,
2518,2518,Solstice Chronicles: MIA,"July 26, 2017",PC,68,/game/pc/solstice-chronicles-mia,6.8,https://www.metacritic.com/game/pc/solstice-chronicles-mia,,,
2519,2519,Songbringer,"September 1, 2017",PC,68,/game/pc/songbringer,tbd,https://www.metacritic.com/game/pc/songbringer,,,
2520,2520,2Dark,"March 10, 2017",PC,68,/game/pc/2dark,5.5,https://www.metacritic.com/game/pc/2dark,,,
2521,2521,Digimon World: Next Order,"January 31, 2017",PlayStation 4,68,/game/playstation-4/digimon-world-next-order,6.7,https://www.metacritic.com/game/playstation-4/digimon-world-next-order,,,
2522,2522,Sparkle Unleashed,"December 25, 2017",Switch,68,/game/switch/sparkle-unleashed,6.1,https://www.metacritic.com/game/switch/sparkle-unleashed,,,
2523,2523,Raiders of the Broken Planet,"September 22, 2017",Xbox One,67,/game/xbox-one/raiders-of-the-broken-planet,5.8,https://www.metacritic.com/game/xbox-one/raiders-of-the-broken-planet,,,
2524,2524,Human: Fall Flat,"May 9, 2017",PlayStation 4,67,/game/playstation-4/human-fall-flat,6.8,https://www.metacritic.com/game/playstation-4/human-fall-flat,,,
2525,2525,JYDGE,"October 19, 2017",Switch,67,/game/switch/jydge,6.9,https://www.metacritic.com/game/switch/jydge,,,
2526,2526,Danganronpa Another Episode: Ultra Despair Girls,"June 27, 2017",PlayStation 4,67,/game/playstation-4/danganronpa-another-episode-ultra-despair-girls,7.0,https://www.metacritic.com/game/playstation-4/danganronpa-another-episode-ultra-despair-girls,,,
2527,2527,Vikings: Wolves of Midgard,"March 28, 2017",PlayStation 4,67,/game/playstation-4/vikings-wolves-of-midgard,6.6,https://www.metacritic.com/game/playstation-4/vikings-wolves-of-midgard,,,
2528,2528,How to Survive 2,"February 6, 2017",PlayStation 4,67,/game/playstation-4/how-to-survive-2,6.4,https://www.metacritic.com/game/playstation-4/how-to-survive-2,,,
2529,2529,WWE 2K18,"October 13, 2017",Xbox One,67,/game/xbox-one/wwe-2k18,4.5,https://www.metacritic.com/game/xbox-one/wwe-2k18,,,
2530,2530,Nine Parchments,"December 12, 2017",PlayStation 4,67,/game/playstation-4/nine-parchments,6.7,https://www.metacritic.com/game/playstation-4/nine-parchments,,,
2531,2531,Batman: The Enemy Within - Episode 2: The Pact,"September 26, 2017",PlayStation 4,67,/game/playstation-4/batman-the-enemy-within---episode-2-the-pact,5.1,https://www.metacritic.com/game/playstation-4/batman-the-enemy-within---episode-2-the-pact,,,
2532,2532,DreamWorks Voltron VR Chronicles,"September 26, 2017",PlayStation 4,67,/game/playstation-4/dreamworks-voltron-vr-chronicles,4.5,https://www.metacritic.com/game/playstation-4/dreamworks-voltron-vr-chronicles,,,
2533,2533,The Town of Light,"June 6, 2017",PlayStation 4,67,/game/playstation-4/the-town-of-light,6.4,https://www.metacritic.com/game/playstation-4/the-town-of-light,,,
2534,2534,White Day: A Labyrinth Named School,"August 22, 2017",PlayStation 4,67,/game/playstation-4/white-day-a-labyrinth-named-school,7.3,https://www.metacritic.com/game/playstation-4/white-day-a-labyrinth-named-school,,,
2535,2535,The LEGO NINJAGO Movie Video Game,"September 22, 2017",PlayStation 4,67,/game/playstation-4/the-lego-ninjago-movie-video-game,6.3,https://www.metacritic.com/game/playstation-4/the-lego-ninjago-movie-video-game,,,
2536,2536,Neon Chrome,"October 12, 2017",Switch,67,/game/switch/neon-chrome,7.1,https://www.metacritic.com/game/switch/neon-chrome,,,
2537,2537,Max: The Curse of Brotherhood,"November 8, 2017",PlayStation 4,67,/game/playstation-4/max-the-curse-of-brotherhood,5.4,https://www.metacritic.com/game/playstation-4/max-the-curse-of-brotherhood,,,
2538,2538,Shiness: The Lightning Kingdom,"April 18, 2017",PlayStation 4,67,/game/playstation-4/shiness-the-lightning-kingdom,6.8,https://www.metacritic.com/game/playstation-4/shiness-the-lightning-kingdom,,,
2539,2539,Resident Evil 7: biohazard - Banned Footage Vol. 2,"February 14, 2017",PlayStation 4,67,/game/playstation-4/resident-evil-7-biohazard---banned-footage-vol-2,7.0,https://www.metacritic.com/game/playstation-4/resident-evil-7-biohazard---banned-footage-vol-2,,,
2540,2540,Elex,"October 17, 2017",PC,67,/game/pc/elex,7.0,https://www.metacritic.com/game/pc/elex,,,
2541,2541,Fate/Extella: The Umbral Star,"January 17, 2017",PlayStation 4,67,/game/playstation-4/fateextella-the-umbral-star,7.0,https://www.metacritic.com/game/playstation-4/fateextella-the-umbral-star,,,
2542,2542,Disneyland Adventures,"October 31, 2017",Xbox One,67,/game/xbox-one/disneyland-adventures,5.5,https://www.metacritic.com/game/xbox-one/disneyland-adventures,,,
2543,2543,Dreamfall Chapters,"May 5, 2017",PlayStation 4,67,/game/playstation-4/dreamfall-chapters,6.8,https://www.metacritic.com/game/playstation-4/dreamfall-chapters,,,
2544,2544,Shiness: The Lightning Kingdom,"April 18, 2017",Xbox One,67,/game/xbox-one/shiness-the-lightning-kingdom,7.7,https://www.metacritic.com/game/xbox-one/shiness-the-lightning-kingdom,,,
2545,2545,MXGP3: The Official Motocross Videogame,"June 20, 2017",PlayStation 4,67,/game/playstation-4/mxgp3-the-official-motocross-videogame,tbd,https://www.metacritic.com/game/playstation-4/mxgp3-the-official-motocross-videogame,,,
2546,2546,Urban Trial Freestyle 2,"March 30, 2017",3DS,67,/game/3ds/urban-trial-freestyle-2,6.3,https://www.metacritic.com/game/3ds/urban-trial-freestyle-2,,,
2547,2547,Miitopia,"July 28, 2017",3DS,67,/game/3ds/miitopia,7.8,https://www.metacritic.com/game/3ds/miitopia,,,
2548,2548,Outcast: Second Contact,"November 7, 2017",Xbox One,67,/game/xbox-one/outcast-second-contact,7.0,https://www.metacritic.com/game/xbox-one/outcast-second-contact,,,
2549,2549,Picross S,"September 28, 2017",Switch,67,/game/switch/picross-s,7.3,https://www.metacritic.com/game/switch/picross-s,,,
2550,2550,Spintires: Mudrunner,"October 31, 2017",PlayStation 4,67,/game/playstation-4/spintires-mudrunner,7.3,https://www.metacritic.com/game/playstation-4/spintires-mudrunner,,,
2551,2551,Scanner Sombre,"April 26, 2017",PC,67,/game/pc/scanner-sombre,6.5,https://www.metacritic.com/game/pc/scanner-sombre,,,
2552,2552,Tyranny: Bastard's Wound,"September 7, 2017",PC,67,/game/pc/tyranny-bastards-wound,6.8,https://www.metacritic.com/game/pc/tyranny-bastards-wound,,,
2553,2553,NBA Playgrounds,"May 9, 2017",PC,67,/game/pc/nba-playgrounds,7.2,https://www.metacritic.com/game/pc/nba-playgrounds,,,
2554,2554,Star Wars Battlefront II,"November 17, 2017",Xbox One,66,/game/xbox-one/star-wars-battlefront-ii,1.4,https://www.metacritic.com/game/xbox-one/star-wars-battlefront-ii,,,
2555,2555,WWE 2K18,"October 13, 2017",PlayStation 4,66,/game/playstation-4/wwe-2k18,5.5,https://www.metacritic.com/game/playstation-4/wwe-2k18,,,
2556,2556,The Sims 4,"November 17, 2017",Xbox One,66,/game/xbox-one/the-sims-4,3.2,https://www.metacritic.com/game/xbox-one/the-sims-4,,,
2557,2557,Nights of Azure 2: Bride of the New Moon,"October 24, 2017",PlayStation 4,66,/game/playstation-4/nights-of-azure-2-bride-of-the-new-moon,6.9,https://www.metacritic.com/game/playstation-4/nights-of-azure-2-bride-of-the-new-moon,,,
2558,2558,Nine Parchments,"December 5, 2017",Switch,66,/game/switch/nine-parchments,7.1,https://www.metacritic.com/game/switch/nine-parchments,,,
2559,2559,LEGO Worlds,"March 7, 2017",PlayStation 4,66,/game/playstation-4/lego-worlds,6.4,https://www.metacritic.com/game/playstation-4/lego-worlds,,,
2560,2560,Black The Fall,"July 11, 2017",PlayStation 4,66,/game/playstation-4/black-the-fall,6.9,https://www.metacritic.com/game/playstation-4/black-the-fall,,,
2561,2561,Oceanhorn: Monster of Uncharted Seas,"June 22, 2017",Switch,66,/game/switch/oceanhorn-monster-of-uncharted-seas,7.3,https://www.metacritic.com/game/switch/oceanhorn-monster-of-uncharted-seas,,,
2562,2562,NASCAR Heat 2,"September 12, 2017",PlayStation 4,66,/game/playstation-4/nascar-heat-2,5.7,https://www.metacritic.com/game/playstation-4/nascar-heat-2,,,
2563,2563,The Incredible Adventures of Van Helsing: Extended Edition,"February 28, 2017",PlayStation 4,66,/game/playstation-4/the-incredible-adventures-of-van-helsing-extended-edition,6.1,https://www.metacritic.com/game/playstation-4/the-incredible-adventures-of-van-helsing-extended-edition,,,
2564,2564,Blue Reflection,"September 26, 2017",PlayStation 4,66,/game/playstation-4/blue-reflection,7.2,https://www.metacritic.com/game/playstation-4/blue-reflection,,,
2565,2565,Knee Deep,"February 3, 2017",Xbox One,66,/game/xbox-one/knee-deep,tbd,https://www.metacritic.com/game/xbox-one/knee-deep,,,
2566,2566,Ultra Street Fighter II: The Final Challengers,"May 26, 2017",Switch,66,/game/switch/ultra-street-fighter-ii-the-final-challengers,6.7,https://www.metacritic.com/game/switch/ultra-street-fighter-ii-the-final-challengers,,,
2567,2567,Hidden Agenda,"October 24, 2017",PlayStation 4,66,/game/playstation-4/hidden-agenda,6.6,https://www.metacritic.com/game/playstation-4/hidden-agenda,,,
2568,2568,Infinite Minigolf,"August 3, 2017",Switch,66,/game/switch/infinite-minigolf,5.9,https://www.metacritic.com/game/switch/infinite-minigolf,,,
2569,2569,Berserk and the Band of the Hawk,"February 21, 2017",PlayStation 4,66,/game/playstation-4/berserk-and-the-band-of-the-hawk,6.5,https://www.metacritic.com/game/playstation-4/berserk-and-the-band-of-the-hawk,,,
2570,2570,FlatOut 4: Total Insanity,"March 17, 2017",Xbox One,66,/game/xbox-one/flatout-4-total-insanity,5.9,https://www.metacritic.com/game/xbox-one/flatout-4-total-insanity,,,
2571,2571,Chaos Code: New Sign of Catastrophe,"March 15, 2017",PlayStation 4,66,/game/playstation-4/chaos-code-new-sign-of-catastrophe,tbd,https://www.metacritic.com/game/playstation-4/chaos-code-new-sign-of-catastrophe,,,
2572,2572,Diluvion,"February 2, 2017",PC,66,/game/pc/diluvion,6.3,https://www.metacritic.com/game/pc/diluvion,,,
2573,2573,Rain World,"March 28, 2017",PC,66,/game/pc/rain-world,8.4,https://www.metacritic.com/game/pc/rain-world,,,
2574,2574,Rise & Shine,"January 13, 2017",Xbox One,66,/game/xbox-one/rise-shine,6.2,https://www.metacritic.com/game/xbox-one/rise-shine,,,
2575,2575,The Sims 4,"November 17, 2017",PlayStation 4,66,/game/playstation-4/the-sims-4,3.7,https://www.metacritic.com/game/playstation-4/the-sims-4,,,
2576,2576,NBA Playgrounds,"May 9, 2017",Xbox One,66,/game/xbox-one/nba-playgrounds,5.9,https://www.metacritic.com/game/xbox-one/nba-playgrounds,,,
2577,2577,Vikings: Wolves of Midgard,"March 24, 2017",PC,66,/game/pc/vikings-wolves-of-midgard,7.0,https://www.metacritic.com/game/pc/vikings-wolves-of-midgard,,,
2578,2578,Tiny Metal,"December 21, 2017",Switch,66,/game/switch/tiny-metal,5.7,https://www.metacritic.com/game/switch/tiny-metal,,,
2579,2579,Mr. Shifty,"April 13, 2017",Switch,66,/game/switch/mr-shifty,6.9,https://www.metacritic.com/game/switch/mr-shifty,,,
2580,2580,This is the Police,"October 24, 2017",Switch,66,/game/switch/this-is-the-police,7.3,https://www.metacritic.com/game/switch/this-is-the-police,,,
2581,2581,Ride 2,"February 14, 2017",Xbox One,66,/game/xbox-one/ride-2,7.4,https://www.metacritic.com/game/xbox-one/ride-2,,,
2582,2582,Nights of Azure 2: Bride of the New Moon,"October 24, 2017",Switch,66,/game/switch/nights-of-azure-2-bride-of-the-new-moon,6.4,https://www.metacritic.com/game/switch/nights-of-azure-2-bride-of-the-new-moon,,,
2583,2583,Bounty Train,"May 16, 2017",PC,66,/game/pc/bounty-train,7.5,https://www.metacritic.com/game/pc/bounty-train,,,
2584,2584,Hyakki Castle,"November 14, 2017",PC,65,/game/pc/hyakki-castle,tbd,https://www.metacritic.com/game/pc/hyakki-castle,,,
2585,2585,DEXED,"January 31, 2017",PlayStation 4,65,/game/playstation-4/dexed,tbd,https://www.metacritic.com/game/playstation-4/dexed,,,
2586,2586,Final Fantasy XV: Episode Prompto,"June 27, 2017",PlayStation 4,65,/game/playstation-4/final-fantasy-xv-episode-prompto,8.8,https://www.metacritic.com/game/playstation-4/final-fantasy-xv-episode-prompto,,,
2587,2587,88 Heroes: 98 Heroes Edition,"October 10, 2017",Switch,65,/game/switch/88-heroes-98-heroes-edition,6.4,https://www.metacritic.com/game/switch/88-heroes-98-heroes-edition,,,
2588,2588,Immortal Planet,"July 27, 2017",PC,65,/game/pc/immortal-planet,6.7,https://www.metacritic.com/game/pc/immortal-planet,,,
2589,2589,Vostok Inc.,"December 7, 2017",Switch,65,/game/switch/vostok-inc,7.1,https://www.metacritic.com/game/switch/vostok-inc,,,
2590,2590,Surf World Series,"August 29, 2017",PlayStation 4,65,/game/playstation-4/surf-world-series,tbd,https://www.metacritic.com/game/playstation-4/surf-world-series,,,
2591,2591,Dino Frontier,"August 1, 2017",PlayStation 4,65,/game/playstation-4/dino-frontier,6.6,https://www.metacritic.com/game/playstation-4/dino-frontier,,,
2592,2592,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,"August 22, 2017",PlayStation 4,65,/game/playstation-4/marvels-guardians-of-the-galaxy---episode-3-more-than-a-feeling,6.4,https://www.metacritic.com/game/playstation-4/marvels-guardians-of-the-galaxy---episode-3-more-than-a-feeling,,,
2593,2593,2Dark,"March 10, 2017",Xbox One,65,/game/xbox-one/2dark,6.9,https://www.metacritic.com/game/xbox-one/2dark,,,
2594,2594,Spelunker Party!,"October 19, 2017",Switch,65,/game/switch/spelunker-party!,6.6,https://www.metacritic.com/game/switch/spelunker-party!,,,
2595,2595,Atomega,"September 19, 2017",PC,65,/game/pc/atomega,6.5,https://www.metacritic.com/game/pc/atomega,,,
2596,2596,Baja: Edge of Control HD,"September 14, 2017",PlayStation 4,65,/game/playstation-4/baja-edge-of-control-hd,6.3,https://www.metacritic.com/game/playstation-4/baja-edge-of-control-hd,,,
2597,2597,Nevermind,"January 11, 2017",Xbox One,65,/game/xbox-one/nevermind,6.3,https://www.metacritic.com/game/xbox-one/nevermind,,,
2598,2598,The Crow's Eye,"March 20, 2017",PC,65,/game/pc/the-crows-eye,7.0,https://www.metacritic.com/game/pc/the-crows-eye,,,
2599,2599,The Solus Project,"September 18, 2017",PlayStation 4,65,/game/playstation-4/the-solus-project,7.2,https://www.metacritic.com/game/playstation-4/the-solus-project,,,
2600,2600,SingStar Celebration,"October 24, 2017",PlayStation 4,65,/game/playstation-4/singstar-celebration,6.0,https://www.metacritic.com/game/playstation-4/singstar-celebration,,,
2601,2601,Fragments of Him,"September 26, 2017",PlayStation 4,65,/game/playstation-4/fragments-of-him,tbd,https://www.metacritic.com/game/playstation-4/fragments-of-him,,,
2602,2602,Aven Colony,"July 25, 2017",PC,65,/game/pc/aven-colony,8.0,https://www.metacritic.com/game/pc/aven-colony,,,
2603,2603,Poi: Explorer Edition,"October 23, 2017",Switch,65,/game/switch/poi-explorer-edition,6.4,https://www.metacritic.com/game/switch/poi-explorer-edition,,,
2604,2604,Birthdays the Beginning,"May 9, 2017",PlayStation 4,65,/game/playstation-4/birthdays-the-beginning,6.5,https://www.metacritic.com/game/playstation-4/birthdays-the-beginning,,,
2605,2605,Morphite,"November 2, 2017",Switch,65,/game/switch/morphite,6.6,https://www.metacritic.com/game/switch/morphite,,,
2606,2606,Human: Fall Flat,"December 7, 2017",Switch,65,/game/switch/human-fall-flat,7.1,https://www.metacritic.com/game/switch/human-fall-flat,,,
2607,2607,Star Wars Battlefront II,"November 17, 2017",PC,65,/game/pc/star-wars-battlefront-ii,1.5,https://www.metacritic.com/game/pc/star-wars-battlefront-ii,,,
2608,2608,Danger Zone,"May 29, 2017",PC,64,/game/pc/danger-zone,tbd,https://www.metacritic.com/game/pc/danger-zone,,,
2609,2609,Gear.Club Unlimited,"November 21, 2017",Switch,64,/game/switch/gearclub-unlimited,6.2,https://www.metacritic.com/game/switch/gearclub-unlimited,,,
2610,2610,theHunter: Call of the Wild,"February 16, 2017",PC,64,/game/pc/thehunter-call-of-the-wild,7.3,https://www.metacritic.com/game/pc/thehunter-call-of-the-wild,,,
2611,2611,The Silver Case,"April 18, 2017",PlayStation 4,64,/game/playstation-4/the-silver-case,8.1,https://www.metacritic.com/game/playstation-4/the-silver-case,,,
2612,2612,League of Evil,"August 31, 2017",Switch,64,/game/switch/league-of-evil,6.1,https://www.metacritic.com/game/switch/league-of-evil,,,
2613,2613,The Franz Kafka Videogame,"April 6, 2017",PC,64,/game/pc/the-franz-kafka-videogame,7.0,https://www.metacritic.com/game/pc/the-franz-kafka-videogame,,,
2614,2614,Symphony of the Machine,"April 25, 2017",PlayStation 4,64,/game/playstation-4/symphony-of-the-machine,4.8,https://www.metacritic.com/game/playstation-4/symphony-of-the-machine,,,
